timestamp,value,classification,Date,shift,change
1644903000,46,Neutral,2022-02-15,Neutral,
1644989400,51,Neutral,2022-02-16,Neutral,
1645075800,52,Neutral,2022-02-17,Neutral,
1645162200,30,Fear,2022-02-18,Neutral,Neutral→Fear
1645248600,25,Fear,2022-02-19,Fear,
1645335000,27,Fear,2022-02-20,Fear,
1645421400,25,Fear,2022-02-21,Fear,
1645507800,20,Extreme Fear,2022-02-22,Fear,Fear→Extreme Fear
1645594200,25,Fear,2022-02-23,Extreme Fear,Extreme Fear→Fear
1645680600,23,Extreme Fear,2022-02-24,Fear,Fear→Extreme Fear
1645767000,27,Fear,2022-02-25,Extreme Fear,Extreme Fear→Fear
1645853400,26,Fear,2022-02-26,Fear,
1645939800,26,Fear,2022-02-27,Fear,
1646026200,20,Extreme Fear,2022-02-28,Fear,Fear→Extreme Fear
1646112600,51,Neutral,2022-03-01,Extreme Fear,Extreme Fear→Neutral
1646199000,52,Neutral,2022-03-02,Neutral,
1646285400,39,Fear,2022-03-03,Neutral,Neutral→Fear
1646371800,33,Fear,2022-03-04,Fear,
1646458200,22,Extreme Fear,2022-03-05,Fear,Fear→Extreme Fear
1646544600,22,Extreme Fear,2022-03-06,Extreme Fear,
1646631000,23,Extreme Fear,2022-03-07,Extreme Fear,
1646717400,21,Extreme Fear,2022-03-08,Extreme Fear,
1646803800,22,Extreme Fear,2022-03-09,Extreme Fear,
1646890200,28,Fear,2022-03-10,Extreme Fear,Extreme Fear→Fear
1646976600,22,Extreme Fear,2022-03-11,Fear,Fear→Extreme Fear
1647063000,22,Extreme Fear,2022-03-12,Extreme Fear,
1647149400,21,Extreme Fear,2022-03-13,Extreme Fear,
1647235800,23,Extreme Fear,2022-03-14,Extreme Fear,
1647322200,21,Extreme Fear,2022-03-15,Extreme Fear,
1647408600,24,Extreme Fear,2022-03-16,Extreme Fear,
1647495000,27,Fear,2022-03-17,Extreme Fear,Extreme Fear→Fear
1647581400,25,Fear,2022-03-18,Fear,
1647667800,28,Fear,2022-03-19,Fear,
1647754200,31,Fear,2022-03-20,Fear,
1647840600,30,Fear,2022-03-21,Fear,
1647927000,26,Fear,2022-03-22,Fear,
1648013400,31,Fear,2022-03-23,Fear,
1648099800,40,Fear,2022-03-24,Fear,
1648186200,47,Neutral,2022-03-25,Fear,Fear→Neutral
1648272600,51,Neutral,2022-03-26,Neutral,
1648359000,49,Neutral,2022-03-27,Neutral,
1648445400,60,Greed,2022-03-28,Neutral,Neutral→Greed
1648531800,56,Greed,2022-03-29,Greed,
1648618200,55,Greed,2022-03-30,Greed,
1648704600,52,Neutral,2022-03-31,Greed,Greed→Neutral
1648791000,50,Neutral,2022-04-01,Neutral,
1648877400,52,Neutral,2022-04-02,Neutral,
1648963800,48,Neutral,2022-04-03,Neutral,
1649050200,52,Neutral,2022-04-04,Neutral,
1649136600,53,Neutral,2022-04-05,Neutral,
1649223000,48,Neutral,2022-04-06,Neutral,
1649309400,34,Fear,2022-04-07,Neutral,Neutral→Fear
1649395800,37,Fear,2022-04-08,Fear,
1649482200,30,Fear,2022-04-09,Fear,
1649568600,34,Fear,2022-04-10,Fear,
1649655000,32,Fear,2022-04-11,Fear,
1649741400,20,Extreme Fear,2022-04-12,Fear,Fear→Extreme Fear
1649827800,25,Fear,2022-04-13,Extreme Fear,Extreme Fear→Fear
1649914200,28,Fear,2022-04-14,Fear,
1650000600,22,Extreme Fear,2022-04-15,Fear,Fear→Extreme Fear
1650087000,28,Fear,2022-04-16,Extreme Fear,Extreme Fear→Fear
1650173400,28,Fear,2022-04-17,Fear,
1650259800,24,Extreme Fear,2022-04-18,Fear,Fear→Extreme Fear
1650346200,27,Fear,2022-04-19,Extreme Fear,Extreme Fear→Fear
1650432600,27,Fear,2022-04-20,Fear,
1650519000,27,Fear,2022-04-21,Fear,
1650605400,26,Fear,2022-04-22,Fear,
1650691800,24,Extreme Fear,2022-04-23,Fear,Fear→Extreme Fear
1650778200,24,Extreme Fear,2022-04-24,Extreme Fear,
1650864600,23,Extreme Fear,2022-04-25,Extreme Fear,
1650951000,27,Fear,2022-04-26,Extreme Fear,Extreme Fear→Fear
1651037400,21,Extreme Fear,2022-04-27,Fear,Fear→Extreme Fear
1651123800,24,Extreme Fear,2022-04-28,Extreme Fear,
1651210200,23,Extreme Fear,2022-04-29,Extreme Fear,
1651296600,20,Extreme Fear,2022-04-30,Extreme Fear,
1651383000,22,Extreme Fear,2022-05-01,Extreme Fear,
1651469400,28,Fear,2022-05-02,Extreme Fear,Extreme Fear→Fear
1651555800,27,Fear,2022-05-03,Fear,
1651642200,21,Extreme Fear,2022-05-04,Fear,Fear→Extreme Fear
1651728600,27,Fear,2022-05-05,Extreme Fear,Extreme Fear→Fear
1651815000,22,Extreme Fear,2022-05-06,Fear,Fear→Extreme Fear
1651901400,23,Extreme Fear,2022-05-07,Extreme Fear,
1651987800,18,Extreme Fear,2022-05-08,Extreme Fear,
1652074200,11,Extreme Fear,2022-05-09,Extreme Fear,
1652160600,10,Extreme Fear,2022-05-10,Extreme Fear,
1652247000,12,Extreme Fear,2022-05-11,Extreme Fear,
1652333400,12,Extreme Fear,2022-05-12,Extreme Fear,
1652419800,10,Extreme Fear,2022-05-13,Extreme Fear,
1652506200,9,Extreme Fear,2022-05-14,Extreme Fear,
1652592600,10,Extreme Fear,2022-05-15,Extreme Fear,
1652679000,14,Extreme Fear,2022-05-16,Extreme Fear,
1652765400,8,Extreme Fear,2022-05-17,Extreme Fear,
1652851800,12,Extreme Fear,2022-05-18,Extreme Fear,
1652938200,13,Extreme Fear,2022-05-19,Extreme Fear,
1653024600,13,Extreme Fear,2022-05-20,Extreme Fear,
1653111000,13,Extreme Fear,2022-05-21,Extreme Fear,
1653197400,14,Extreme Fear,2022-05-22,Extreme Fear,
1653283800,10,Extreme Fear,2022-05-23,Extreme Fear,
1653370200,12,Extreme Fear,2022-05-24,Extreme Fear,
1653456600,11,Extreme Fear,2022-05-25,Extreme Fear,
1653543000,12,Extreme Fear,2022-05-26,Extreme Fear,
1653629400,12,Extreme Fear,2022-05-27,Extreme Fear,
1653715800,13,Extreme Fear,2022-05-28,Extreme Fear,
1653802200,14,Extreme Fear,2022-05-29,Extreme Fear,
1653888600,10,Extreme Fear,2022-05-30,Extreme Fear,
1653975000,16,Extreme Fear,2022-05-31,Extreme Fear,
1654061400,17,Extreme Fear,2022-06-01,Extreme Fear,
1654147800,13,Extreme Fear,2022-06-02,Extreme Fear,
1654234200,10,Extreme Fear,2022-06-03,Extreme Fear,
1654320600,14,Extreme Fear,2022-06-04,Extreme Fear,
1654407000,10,Extreme Fear,2022-06-05,Extreme Fear,
1654493400,13,Extreme Fear,2022-06-06,Extreme Fear,
1654579800,15,Extreme Fear,2022-06-07,Extreme Fear,
1654666200,17,Extreme Fear,2022-06-08,Extreme Fear,
1654752600,11,Extreme Fear,2022-06-09,Extreme Fear,
1654839000,13,Extreme Fear,2022-06-10,Extreme Fear,
1654925400,12,Extreme Fear,2022-06-11,Extreme Fear,
1655011800,14,Extreme Fear,2022-06-12,Extreme Fear,
1655098200,11,Extreme Fear,2022-06-13,Extreme Fear,
1655184600,8,Extreme Fear,2022-06-14,Extreme Fear,
1655271000,7,Extreme Fear,2022-06-15,Extreme Fear,
1655357400,7,Extreme Fear,2022-06-16,Extreme Fear,
1655443800,9,Extreme Fear,2022-06-17,Extreme Fear,
1655530200,6,Extreme Fear,2022-06-18,Extreme Fear,
1655616600,6,Extreme Fear,2022-06-19,Extreme Fear,
1655703000,9,Extreme Fear,2022-06-20,Extreme Fear,
1655789400,9,Extreme Fear,2022-06-21,Extreme Fear,
1655875800,11,Extreme Fear,2022-06-22,Extreme Fear,
1655962200,11,Extreme Fear,2022-06-23,Extreme Fear,
1656048600,11,Extreme Fear,2022-06-24,Extreme Fear,
1656135000,14,Extreme Fear,2022-06-25,Extreme Fear,
1656221400,14,Extreme Fear,2022-06-26,Extreme Fear,
1656307800,12,Extreme Fear,2022-06-27,Extreme Fear,
1656394200,10,Extreme Fear,2022-06-28,Extreme Fear,
1656480600,13,Extreme Fear,2022-06-29,Extreme Fear,
1656567000,11,Extreme Fear,2022-06-30,Extreme Fear,
1656653400,11,Extreme Fear,2022-07-01,Extreme Fear,
1656739800,14,Extreme Fear,2022-07-02,Extreme Fear,
1656826200,11,Extreme Fear,2022-07-03,Extreme Fear,
1656912600,14,Extreme Fear,2022-07-04,Extreme Fear,
1656999000,19,Extreme Fear,2022-07-05,Extreme Fear,
1657085400,18,Extreme Fear,2022-07-06,Extreme Fear,
1657171800,18,Extreme Fear,2022-07-07,Extreme Fear,
1657258200,20,Extreme Fear,2022-07-08,Extreme Fear,
1657344600,24,Extreme Fear,2022-07-09,Extreme Fear,
1657431000,24,Extreme Fear,2022-07-10,Extreme Fear,
1657517400,22,Extreme Fear,2022-07-11,Extreme Fear,
1657603800,16,Extreme Fear,2022-07-12,Extreme Fear,
1657690200,15,Extreme Fear,2022-07-13,Extreme Fear,
1657776600,18,Extreme Fear,2022-07-14,Extreme Fear,
1657863000,15,Extreme Fear,2022-07-15,Extreme Fear,
1657949400,21,Extreme Fear,2022-07-16,Extreme Fear,
1658035800,24,Extreme Fear,2022-07-17,Extreme Fear,
1658122200,20,Extreme Fear,2022-07-18,Extreme Fear,
1658208600,30,Fear,2022-07-19,Extreme Fear,Extreme Fear→Fear
1658295000,31,Fear,2022-07-20,Fear,
1658381400,34,Fear,2022-07-21,Fear,
1658467800,33,Fear,2022-07-22,Fear,
1658554200,31,Fear,2022-07-23,Fear,
1658640600,30,Fear,2022-07-24,Fear,
1658727000,30,Fear,2022-07-25,Fear,
1658813400,26,Fear,2022-07-26,Fear,
1658899800,28,Fear,2022-07-27,Fear,
1658986200,32,Fear,2022-07-28,Fear,
1659072600,39,Fear,2022-07-29,Fear,
1659159000,42,Fear,2022-07-30,Fear,
1659245400,39,Fear,2022-07-31,Fear,
1659331800,33,Fear,2022-08-01,Fear,
1659418200,31,Fear,2022-08-02,Fear,
1659504600,34,Fear,2022-08-03,Fear,
1659591000,30,Fear,2022-08-04,Fear,
1659677400,31,Fear,2022-08-05,Fear,
1659763800,31,Fear,2022-08-06,Fear,
1659850200,30,Fear,2022-08-07,Fear,
1659936600,30,Fear,2022-08-08,Fear,
1660023000,42,Fear,2022-08-09,Fear,
1660109400,31,Fear,2022-08-10,Fear,
1660195800,41,Fear,2022-08-11,Fear,
1660282200,42,Fear,2022-08-12,Fear,
1660368600,46,Neutral,2022-08-13,Fear,Fear→Neutral
1660455000,47,Neutral,2022-08-14,Neutral,
1660541400,45,Neutral,2022-08-15,Neutral,
1660627800,44,Fear,2022-08-16,Neutral,Neutral→Fear
1660714200,41,Fear,2022-08-17,Fear,
1660800600,30,Fear,2022-08-18,Fear,
1660887000,33,Fear,2022-08-19,Fear,
1660973400,29,Fear,2022-08-20,Fear,
1661059800,27,Fear,2022-08-21,Fear,
1661146200,29,Fear,2022-08-22,Fear,
1661232600,28,Fear,2022-08-23,Fear,
1661319000,25,Fear,2022-08-24,Fear,
1661405400,25,Fear,2022-08-25,Fear,
1661491800,27,Fear,2022-08-26,Fear,
1661578200,28,Fear,2022-08-27,Fear,
1661664600,28,Fear,2022-08-28,Fear,
1661751000,24,Extreme Fear,2022-08-29,Fear,Fear→Extreme Fear
1661837400,27,Fear,2022-08-30,Extreme Fear,Extreme Fear→Fear
1661923800,23,Extreme Fear,2022-08-31,Fear,Fear→Extreme Fear
1662010200,20,Extreme Fear,2022-09-01,Extreme Fear,
1662096600,25,Fear,2022-09-02,Extreme Fear,Extreme Fear→Fear
1662183000,21,Extreme Fear,2022-09-03,Fear,Fear→Extreme Fear
1662269400,20,Extreme Fear,2022-09-04,Extreme Fear,
1662355800,23,Extreme Fear,2022-09-05,Extreme Fear,
1662442200,22,Extreme Fear,2022-09-06,Extreme Fear,
1662528600,24,Extreme Fear,2022-09-07,Extreme Fear,
1662615000,20,Extreme Fear,2022-09-08,Extreme Fear,
1662701400,22,Extreme Fear,2022-09-09,Extreme Fear,
1662787800,28,Fear,2022-09-10,Extreme Fear,Extreme Fear→Fear
1662874200,26,Fear,2022-09-11,Fear,
1662960600,25,Fear,2022-09-12,Fear,
1663047000,34,Fear,2022-09-13,Fear,
1663133400,27,Fear,2022-09-14,Fear,
1663219800,28,Fear,2022-09-15,Fear,
1663306200,20,Extreme Fear,2022-09-16,Fear,Fear→Extreme Fear
1663392600,22,Extreme Fear,2022-09-17,Extreme Fear,
1663479000,27,Fear,2022-09-18,Extreme Fear,Extreme Fear→Fear
1663565400,21,Extreme Fear,2022-09-19,Fear,Fear→Extreme Fear
1663651800,23,Extreme Fear,2022-09-20,Extreme Fear,
1663738200,23,Extreme Fear,2022-09-21,Extreme Fear,
1663824600,22,Extreme Fear,2022-09-22,Extreme Fear,
1663911000,20,Extreme Fear,2022-09-23,Extreme Fear,
1663997400,24,Extreme Fear,2022-09-24,Extreme Fear,
1664083800,24,Extreme Fear,2022-09-25,Extreme Fear,
1664170200,21,Extreme Fear,2022-09-26,Extreme Fear,
1664256600,20,Extreme Fear,2022-09-27,Extreme Fear,
1664343000,20,Extreme Fear,2022-09-28,Extreme Fear,
1664429400,22,Extreme Fear,2022-09-29,Extreme Fear,
1664515800,21,Extreme Fear,2022-09-30,Extreme Fear,
1664602200,20,Extreme Fear,2022-10-01,Extreme Fear,
1664688600,24,Extreme Fear,2022-10-02,Extreme Fear,
1664775000,24,Extreme Fear,2022-10-03,Extreme Fear,
1664861400,20,Extreme Fear,2022-10-04,Extreme Fear,
1664947800,25,Fear,2022-10-05,Extreme Fear,Extreme Fear→Fear
1665034200,26,Fear,2022-10-06,Fear,
1665120600,23,Extreme Fear,2022-10-07,Fear,Fear→Extreme Fear
1665207000,24,Extreme Fear,2022-10-08,Extreme Fear,
1665293400,22,Extreme Fear,2022-10-09,Extreme Fear,
1665379800,22,Extreme Fear,2022-10-10,Extreme Fear,
1665466200,24,Extreme Fear,2022-10-11,Extreme Fear,
1665552600,20,Extreme Fear,2022-10-12,Extreme Fear,
1665639000,20,Extreme Fear,2022-10-13,Extreme Fear,
1665725400,24,Extreme Fear,2022-10-14,Extreme Fear,
1665811800,24,Extreme Fear,2022-10-15,Extreme Fear,
1665898200,24,Extreme Fear,2022-10-16,Extreme Fear,
1665984600,20,Extreme Fear,2022-10-17,Extreme Fear,
1666071000,22,Extreme Fear,2022-10-18,Extreme Fear,
1666157400,23,Extreme Fear,2022-10-19,Extreme Fear,
1666243800,23,Extreme Fear,2022-10-20,Extreme Fear,
1666330200,23,Extreme Fear,2022-10-21,Extreme Fear,
1666416600,20,Extreme Fear,2022-10-22,Extreme Fear,
1666503000,23,Extreme Fear,2022-10-23,Extreme Fear,
1666589400,22,Extreme Fear,2022-10-24,Extreme Fear,
1666675800,20,Extreme Fear,2022-10-25,Extreme Fear,
1666762200,33,Fear,2022-10-26,Extreme Fear,Extreme Fear→Fear
1666848600,32,Fear,2022-10-27,Fear,
1666935000,30,Fear,2022-10-28,Fear,
1667021400,34,Fear,2022-10-29,Fear,
1667107800,34,Fear,2022-10-30,Fear,
1667194200,31,Fear,2022-10-31,Fear,
1667280600,30,Fear,2022-11-01,Fear,
1667367000,30,Fear,2022-11-02,Fear,
1667453400,30,Fear,2022-11-03,Fear,
1667539800,30,Fear,2022-11-04,Fear,
1667626200,38,Fear,2022-11-05,Fear,
1667712600,40,Fear,2022-11-06,Fear,
1667799000,33,Fear,2022-11-07,Fear,
1667885400,31,Fear,2022-11-08,Fear,
1667971800,29,Fear,2022-11-09,Fear,
1668058200,22,Extreme Fear,2022-11-10,Fear,Fear→Extreme Fear
1668144600,25,Fear,2022-11-11,Extreme Fear,Extreme Fear→Fear
1668231000,21,Extreme Fear,2022-11-12,Fear,Fear→Extreme Fear
1668317400,22,Extreme Fear,2022-11-13,Extreme Fear,
1668403800,24,Extreme Fear,2022-11-14,Extreme Fear,
1668490200,22,Extreme Fear,2022-11-15,Extreme Fear,
1668576600,23,Extreme Fear,2022-11-16,Extreme Fear,
1668663000,20,Extreme Fear,2022-11-17,Extreme Fear,
1668749400,23,Extreme Fear,2022-11-18,Extreme Fear,
1668835800,23,Extreme Fear,2022-11-19,Extreme Fear,
1668922200,24,Extreme Fear,2022-11-20,Extreme Fear,
1669008600,21,Extreme Fear,2022-11-21,Extreme Fear,
1669095000,22,Extreme Fear,2022-11-22,Extreme Fear,
1669181400,22,Extreme Fear,2022-11-23,Extreme Fear,
1669267800,20,Extreme Fear,2022-11-24,Extreme Fear,
1669354200,20,Extreme Fear,2022-11-25,Extreme Fear,
1669440600,22,Extreme Fear,2022-11-26,Extreme Fear,
1669527000,26,Fear,2022-11-27,Extreme Fear,Extreme Fear→Fear
1669613400,28,Fear,2022-11-28,Fear,
1669699800,26,Fear,2022-11-29,Fear,
1669786200,29,Fear,2022-11-30,Fear,
1669872600,27,Fear,2022-12-01,Fear,
1669959000,27,Fear,2022-12-02,Fear,
1670045400,27,Fear,2022-12-03,Fear,
1670131800,26,Fear,2022-12-04,Fear,
1670218200,26,Fear,2022-12-05,Fear,
1670304600,25,Fear,2022-12-06,Fear,
1670391000,29,Fear,2022-12-07,Fear,
1670477400,25,Fear,2022-12-08,Fear,
1670563800,26,Fear,2022-12-09,Fear,
1670650200,27,Fear,2022-12-10,Fear,
1670736600,26,Fear,2022-12-11,Fear,
1670823000,27,Fear,2022-12-12,Fear,
1670909400,27,Fear,2022-12-13,Fear,
1670995800,30,Fear,2022-12-14,Fear,
1671082200,31,Fear,2022-12-15,Fear,
1671168600,29,Fear,2022-12-16,Fear,
1671255000,28,Fear,2022-12-17,Fear,
1671341400,26,Fear,2022-12-18,Fear,
1671427800,29,Fear,2022-12-19,Fear,
1671514200,29,Fear,2022-12-20,Fear,
1671600600,26,Fear,2022-12-21,Fear,
1671687000,28,Fear,2022-12-22,Fear,
1671773400,27,Fear,2022-12-23,Fear,
1671859800,29,Fear,2022-12-24,Fear,
1671946200,29,Fear,2022-12-25,Fear,
1672032600,28,Fear,2022-12-26,Fear,
1672119000,27,Fear,2022-12-27,Fear,
1672205400,28,Fear,2022-12-28,Fear,
1672291800,28,Fear,2022-12-29,Fear,
1672378200,28,Fear,2022-12-30,Fear,
1672464600,25,Fear,2022-12-31,Fear,
1672551000,26,Fear,2023-01-01,Fear,
1672637400,27,Fear,2023-01-02,Fear,
1672723800,26,Fear,2023-01-03,Fear,
1672810200,29,Fear,2023-01-04,Fear,
1672896600,29,Fear,2023-01-05,Fear,
1672983000,26,Fear,2023-01-06,Fear,
1673069400,25,Fear,2023-01-07,Fear,
1673155800,25,Fear,2023-01-08,Fear,
1673242200,25,Fear,2023-01-09,Fear,
1673328600,26,Fear,2023-01-10,Fear,
1673415000,26,Fear,2023-01-11,Fear,
1673501400,30,Fear,2023-01-12,Fear,
1673587800,31,Fear,2023-01-13,Fear,
1673674200,46,Neutral,2023-01-14,Fear,Fear→Neutral
1673760600,52,Neutral,2023-01-15,Neutral,
1673847000,45,Neutral,2023-01-16,Neutral,
1673933400,51,Neutral,2023-01-17,Neutral,
1674019800,52,Neutral,2023-01-18,Neutral,
1674106200,45,Neutral,2023-01-19,Neutral,
1674192600,51,Neutral,2023-01-20,Neutral,
1674279000,53,Neutral,2023-01-21,Neutral,
1674365400,53,Neutral,2023-01-22,Neutral,
1674451800,50,Neutral,2023-01-23,Neutral,
1674538200,52,Neutral,2023-01-24,Neutral,
1674624600,51,Neutral,2023-01-25,Neutral,
1674711000,54,Neutral,2023-01-26,Neutral,
1674797400,55,Greed,2023-01-27,Neutral,Neutral→Greed
1674883800,52,Neutral,2023-01-28,Greed,Greed→Neutral
1674970200,55,Greed,2023-01-29,Neutral,Neutral→Greed
1675056600,61,Greed,2023-01-30,Greed,
1675143000,51,Neutral,2023-01-31,Greed,Greed→Neutral
1675229400,56,Greed,2023-02-01,Neutral,Neutral→Greed
1675315800,60,Greed,2023-02-02,Greed,
1675402200,60,Greed,2023-02-03,Greed,
1675488600,58,Greed,2023-02-04,Greed,
1675575000,58,Greed,2023-02-05,Greed,
1675661400,56,Greed,2023-02-06,Greed,
1675747800,54,Neutral,2023-02-07,Greed,Greed→Neutral
1675834200,58,Greed,2023-02-08,Neutral,Neutral→Greed
1675920600,55,Greed,2023-02-09,Greed,
1676007000,48,Neutral,2023-02-10,Greed,Greed→Neutral
1676093400,49,Neutral,2023-02-11,Neutral,
1676179800,50,Neutral,2023-02-12,Neutral,
1676266200,48,Neutral,2023-02-13,Neutral,
1676352600,50,Neutral,2023-02-14,Neutral,
1676439000,53,Neutral,2023-02-15,Neutral,
1676525400,62,Greed,2023-02-16,Neutral,Neutral→Greed
1676611800,61,Greed,2023-02-17,Greed,
1676698200,60,Greed,2023-02-18,Greed,
1676784600,60,Greed,2023-02-19,Greed,
1676871000,58,Greed,2023-02-20,Greed,
1676957400,60,Greed,2023-02-21,Greed,
1677043800,59,Greed,2023-02-22,Greed,
1677130200,56,Greed,2023-02-23,Greed,
1677216600,53,Neutral,2023-02-24,Greed,Greed→Neutral
1677303000,52,Neutral,2023-02-25,Neutral,
1677389400,51,Neutral,2023-02-26,Neutral,
1677475800,50,Neutral,2023-02-27,Neutral,
1677562200,53,Neutral,2023-02-28,Neutral,
1677648600,50,Neutral,2023-03-01,Neutral,
1677735000,51,Neutral,2023-03-02,Neutral,
1677821400,50,Neutral,2023-03-03,Neutral,
1677907800,50,Neutral,2023-03-04,Neutral,
1677994200,47,Neutral,2023-03-05,Neutral,
1678080600,48,Neutral,2023-03-06,Neutral,
1678167000,49,Neutral,2023-03-07,Neutral,
1678253400,50,Neutral,2023-03-08,Neutral,
1678339800,44,Fear,2023-03-09,Neutral,Neutral→Fear
1678426200,34,Fear,2023-03-10,Fear,
1678512600,33,Fear,2023-03-11,Fear,
1678599000,33,Fear,2023-03-12,Fear,
1678685400,49,Neutral,2023-03-13,Fear,Fear→Neutral
1678771800,56,Greed,2023-03-14,Neutral,Neutral→Greed
1678858200,50,Neutral,2023-03-15,Greed,Greed→Neutral
1678944600,52,Neutral,2023-03-16,Neutral,
1679031000,51,Neutral,2023-03-17,Neutral,
1679117400,64,Greed,2023-03-18,Neutral,Neutral→Greed
1679203800,63,Greed,2023-03-19,Greed,
1679290200,66,Greed,2023-03-20,Greed,
1679376600,68,Greed,2023-03-21,Greed,
1679463000,62,Greed,2023-03-22,Greed,
1679549400,57,Greed,2023-03-23,Greed,
1679635800,61,Greed,2023-03-24,Greed,
1679722200,64,Greed,2023-03-25,Greed,
1679808600,64,Greed,2023-03-26,Greed,
1679895000,64,Greed,2023-03-27,Greed,
1679981400,59,Greed,2023-03-28,Greed,
1680067800,57,Greed,2023-03-29,Greed,
1680154200,60,Greed,2023-03-30,Greed,
1680240600,63,Greed,2023-03-31,Greed,
1680327000,61,Greed,2023-04-01,Greed,
1680413400,63,Greed,2023-04-02,Greed,
1680499800,63,Greed,2023-04-03,Greed,
1680586200,62,Greed,2023-04-04,Greed,
1680672600,62,Greed,2023-04-05,Greed,
1680759000,63,Greed,2023-04-06,Greed,
1680845400,64,Greed,2023-04-07,Greed,
1680931800,61,Greed,2023-04-08,Greed,
1681018200,61,Greed,2023-04-09,Greed,
1681104600,62,Greed,2023-04-10,Greed,
1681191000,68,Greed,2023-04-11,Greed,
1681277400,65,Greed,2023-04-12,Greed,
1681363800,61,Greed,2023-04-13,Greed,
1681450200,68,Greed,2023-04-14,Greed,
1681536600,68,Greed,2023-04-15,Greed,
1681623000,68,Greed,2023-04-16,Greed,
1681709400,69,Greed,2023-04-17,Greed,
1681795800,58,Greed,2023-04-18,Greed,
1681882200,63,Greed,2023-04-19,Greed,
1681968600,52,Neutral,2023-04-20,Greed,Greed→Neutral
1682055000,50,Neutral,2023-04-21,Neutral,
1682141400,53,Neutral,2023-04-22,Neutral,
1682227800,56,Greed,2023-04-23,Neutral,Neutral→Greed
1682314200,53,Neutral,2023-04-24,Greed,Greed→Neutral
1682400600,53,Neutral,2023-04-25,Neutral,
1682487000,56,Greed,2023-04-26,Neutral,Neutral→Greed
1682573400,59,Greed,2023-04-27,Greed,
1682659800,64,Greed,2023-04-28,Greed,
1682746200,64,Greed,2023-04-29,Greed,
1682832600,60,Greed,2023-04-30,Greed,
1682919000,63,Greed,2023-05-01,Greed,
1683005400,55,Greed,2023-05-02,Greed,
1683091800,64,Greed,2023-05-03,Greed,
1683178200,64,Greed,2023-05-04,Greed,
1683264600,61,Greed,2023-05-05,Greed,
1683351000,60,Greed,2023-05-06,Greed,
1683437400,64,Greed,2023-05-07,Greed,
1683523800,60,Greed,2023-05-08,Greed,
1683610200,51,Neutral,2023-05-09,Greed,Greed→Neutral
1683696600,52,Neutral,2023-05-10,Neutral,
1683783000,52,Neutral,2023-05-11,Neutral,
1683869400,49,Neutral,2023-05-12,Neutral,
1683955800,48,Neutral,2023-05-13,Neutral,
1684042200,48,Neutral,2023-05-14,Neutral,
1684128600,50,Neutral,2023-05-15,Neutral,
1684215000,54,Neutral,2023-05-16,Neutral,
1684301400,50,Neutral,2023-05-17,Neutral,
1684387800,51,Neutral,2023-05-18,Neutral,
1684474200,48,Neutral,2023-05-19,Neutral,
1684560600,48,Neutral,2023-05-20,Neutral,
1684647000,52,Neutral,2023-05-21,Neutral,
1684733400,49,Neutral,2023-05-22,Neutral,
1684819800,50,Neutral,2023-05-23,Neutral,
1684906200,50,Neutral,2023-05-24,Neutral,
1684992600,51,Neutral,2023-05-25,Neutral,
1685079000,49,Neutral,2023-05-26,Neutral,
1685165400,48,Neutral,2023-05-27,Neutral,
1685251800,50,Neutral,2023-05-28,Neutral,
1685338200,52,Neutral,2023-05-29,Neutral,
1685424600,51,Neutral,2023-05-30,Neutral,
1685511000,51,Neutral,2023-05-31,Neutral,
1685597400,52,Neutral,2023-06-01,Neutral,
1685683800,50,Neutral,2023-06-02,Neutral,
1685770200,53,Neutral,2023-06-03,Neutral,
1685856600,52,Neutral,2023-06-04,Neutral,
1685943000,53,Neutral,2023-06-05,Neutral,
1686029400,44,Fear,2023-06-06,Neutral,Neutral→Fear
1686115800,53,Neutral,2023-06-07,Fear,Fear→Neutral
1686202200,50,Neutral,2023-06-08,Neutral,
1686288600,50,Neutral,2023-06-09,Neutral,
1686375000,49,Neutral,2023-06-10,Neutral,
1686461400,47,Neutral,2023-06-11,Neutral,
1686547800,47,Neutral,2023-06-12,Neutral,
1686634200,45,Neutral,2023-06-13,Neutral,
1686720600,46,Neutral,2023-06-14,Neutral,
1686807000,41,Fear,2023-06-15,Neutral,Neutral→Fear
1686893400,47,Neutral,2023-06-16,Fear,Fear→Neutral
1686979800,47,Neutral,2023-06-17,Neutral,
1687066200,49,Neutral,2023-06-18,Neutral,
1687152600,47,Neutral,2023-06-19,Neutral,
1687239000,49,Neutral,2023-06-20,Neutral,
1687325400,59,Greed,2023-06-21,Neutral,Neutral→Greed
1687411800,65,Greed,2023-06-22,Greed,
1687498200,65,Greed,2023-06-23,Greed,
1687584600,62,Greed,2023-06-24,Greed,
1687671000,64,Greed,2023-06-25,Greed,
1687757400,55,Greed,2023-06-26,Greed,
1687843800,59,Greed,2023-06-27,Greed,
1687930200,62,Greed,2023-06-28,Greed,
1688016600,54,Neutral,2023-06-29,Greed,Greed→Neutral
1688103000,56,Greed,2023-06-30,Neutral,Neutral→Greed
1688189400,59,Greed,2023-07-01,Greed,
1688275800,63,Greed,2023-07-02,Greed,
1688362200,62,Greed,2023-07-03,Greed,
1688448600,64,Greed,2023-07-04,Greed,
1688535000,61,Greed,2023-07-05,Greed,
1688621400,56,Greed,2023-07-06,Greed,
1688707800,55,Greed,2023-07-07,Greed,
1688794200,58,Greed,2023-07-08,Greed,
1688880600,55,Greed,2023-07-09,Greed,
